atr_14,std_14,trend_slope,hour_sin,hour_cos,rsi_14,atr_pct,dist_ema9,dist_ema21,body_ratio,avg_body_5,dist_res_h1,dist_sup_h1,command_age_m1,command_body_ratio,command_range_pct,touch_close_level_ratio,touch_body_ratio,direction_up,symbol,from_ts,timeframe,direction,target
0.14214285714285677,0.09280725625219714,0.13837083713882645,0.49999999999999994,0.8660254037844387,50.0,0.1,0.23507507323790913,0.3737711857234796,0.3888888867283973,0.043999999999999775,1400.0000000000057,10899.999999999962,11.0,0.6486486468955416,0.8486238531915559,-0.33333333148149463,0.3888888867283973,0.0,CADJPY_otc,1785204960,1m,DOWN,0
0.18000000000000022,0.13510476195658744,0.07364930417282459,0.49999999999999994,0.8660254037844387,50.0,0.1,-0.4555980008222533,-0.3822842414068596,0.8214285684948834,0.18599999999999994,5399.999999999991,3900.0000000000055,9.0,0.9512195098750663,0.8267795926431313,0.03571428558672744,0.8214285684948834,1.0,GBPNZD_otc,1785205140,1m,UP,1
0.17142857142857132,0.1224026861732338,0.04437619604248304,0.49999999999999994,0.8660254037844387,50.0,0.1,-0.08643538251846092,-0.04209754321077435,0.33333333148149463,0.13600000000000137,3800.0000000000255,6499.999999999985,1.0,0.7894736821329699,0.6004108073850505,0.6666666629629499,0.33333333148149463,1.0,EURNZD_otc,1785205260,1m,UP,1
0.41071428571428675,0.4052627691851922,0.28726235239948195,0.49999999999999994,0.8660254037844387,50.0,0.1,1.2878943933048814,1.5788563814349919,0.6599999986799966,0.2059999999999988,5499.999999999971,30700.0,16.0,0.5811965806998308,2.562979189429073,-0.0799999998399983,0.6599999986799966,0.0,ETHEREUM_otc,1785205560,1m,DOWN,1
0.14071428571428563,0.10328664903121752,-0.07101041798182266,0.49999999999999994,0.8660254037844387,50.0,0.1,-0.36811638841251465,-0.4388654054082659,0.6399999974400147,0.09400000000000261,6499.999999999985,5799.999999999983,1.0,0.5714285693877551,0.8714596949619654,0.07999999967998407,0.6399999974400147,1.0,EURCHF_otc,1785205560,1m,UP,0
0.13928571428571399,0.073109882676414,0.13640827446064133,0.49999999999999994,0.8660254037844387,50.0,0.1,-0.17719209306587066,-0.041025523281861175,0.7999999959999716,0.047999999999998974,1999.9999999999573,10600.000000000022,1.0,0.608695649527421,0.5601558694456779,0.14999999925000357,0.7999999959999716,1.0,GBPCAD_otc,1785205560,1m,UP,0
0.1307142857142856,0.06979168375165162,0.05162704640024788,0.49999999999999994,0.8660254037844387,50.0,0.1,-0.28893492096968176,-0.2374570431351494,0.7333333284444477,0.05999999999999943,2999.9999999999714,4299.999999999997,2.0,0.7666666641111134,0.8746355684876325,0.06666666622225696,0.7333333284444477,1.0,NZDJPY_otc,1785207120,1m,UP,1
0.15428571428571455,0.11761597035930284,-0.15654604279171033,0.7071067811865476,0.7071067811865476,50.0,0.1,0.7623113408670106,0.6045719298374205,0.3333333314814749,0.07999999999999971,4299.999999999997,4600.000000000008,9.0,0.9024390221891752,1.7672413792341715,-0.11111111049382497,0.3333333314814749,0.0,CHFJPY_otc,1785208740,1m,DOWN,1
0.14785714285714238,0.09187904136228431,0.14061140302208378,0.7071067811865476,0.7071067811865476,50.0,0.1,0.23038449418330686,0.3713198440750071,0.6153846130177262,0.08799999999999812,1600.0000000000368,11699.999999999945,10.0,0.5357142838010132,0.6677796327052787,-0.230769229881661,0.6153846130177262,0.0,GBPCAD_otc,1785209400,1m,DOWN,0
0.1585714285714285,0.14715059192288102,0.02034905722282004,0.7071067811865476,0.7071067811865476,50.0,0.1,-0.3024062914906218,-0.2821187710971026,0.24999999874999113,0.12199999999999847,5599.999999999952,8800.000000000025,14.0,0.9756097537180296,0.6578947368315431,0.1499999992500089,0.24999999874999113,1.0,EURCAD_otc,1785209640,1m,UP,1
0.31357142857142356,0.24525384920313711,0.05891472501781571,0.7071067811865476,0.7071067811865476,50.0,0.1,0.09663595167869667,0.1556076095017122,0.9148936150746558,0.2060000000000059,36.000000000001364,231.00000000000023,1.0,0.33707865130667114,0.24934861177191406,-0.0851063827976846,0.9148936150746558,0.0,AMZN_otc,1785209760,1m,DOWN,0
0.48857142857143493,0.43931515133789967,-0.002348277788827204,0.7071067811865476,0.7071067811865476,50.0,0.1,-0.09209672502631476,-0.09444284012820393,0.5121951207019529,0.29000000000002046,242.0000000000016,65.00000000000341,1.0,0.9266055037370758,0.2560789380940846,0.07317073152892964,0.5121951207019529,1.0,NETFLIX_otc,1785209760,1m,UP,1
0.5085714285714279,0.3085244927658042,-0.039668450489630004,0.7071067811865476,0.7071067811865476,50.0,0.1,0.40706285429407496,0.36723292827762755,0.599999998909091,0.16599999999999965,23200.000000000073,12099.999999999936,3.0,0.805555554809663,1.271186440663002,-0.19999999963636364,0.599999998909091,0.0,NVIDIA_otc,1785209880,1m,DOWN,1
0.16785714285714246,0.1381450901555734,-0.2087075804090039,0.8660254037844386,0.5000000000000001,50.0,0.1,-0.47987422255775436,-0.6875802690878514,0.41379310202139546,0.08999999999999915,11099.999999999995,399.9999999999915,5.0,0.9999999978723404,1.1883691529408908,0.03448275850180133,0.41379310202139546,1.0,EURJPY_otc,1785211200,1m,UP,0
0.461428571428574,0.34293817723598363,0.0013869577955217894,0.8660254037844386,0.5000000000000001,50.0,0.1,0.12276736047597647,0.12415602100297474,0.7868852446116559,0.28599999999999,93.99999999999977,263.99999999999864,10.0,0.38211382082756623,0.26268580215218507,-0.14754098336474955,0.7868852446116559,0.0,LINK_otc,1785211200,1m,DOWN,1
0.4828571428571412,0.5033956126713137,0.10059389636653837,0.8660254037844386,0.5000000000000001,50.0,0.1,0.654635062314274,0.7558874815969758,0.627906975283918,0.24799999999999614,14699.999999999987,17099.999999999938,11.0,0.8688524585416133,2.5512337933563165,-0.27906976679286716,0.627906975283918,0.0,GOLD_otc,1785211260,1m,DOWN,1
0.509999999999999,0.35990230663995293,0.06077891932698349,0.8660254037844386,0.5000000000000001,50.0,0.1,-0.05928661510036775,0.00145627046265218,0.6666666654970761,0.403999999999985,97.00000000000273,299.0000000000009,4.0,0.9368421042770052,0.22199892505731517,0.15789473656505498,0.6666666654970761,1.0,NETFLIX_otc,1785212340,1m,UP,1
0.5071428571428547,0.23922493897652206,0.01737156997970108,0.8660254037844386,0.5000000000000001,50.0,0.1,0.08018095236461797,0.09756645103456946,0.7611940287146687,0.3039999999999964,37.999999999999545,218.99999999999977,0.0,0.5544554449955958,0.2566317715208417,-0.07462686556027993,0.7611940287146687,0.0,SUI_otc,1785213000,1m,DOWN,1
0.5207142857142912,0.32367735936594544,0.07799078947314467,0.8660254037844386,0.5000000000000001,50.0,0.1,-0.07319556171351435,0.004738141963190645,0.7575757564278869,0.42800000000002003,113.99999999999864,303.00000000000296,1.0,0.48695652131570155,0.2855936623034051,0.015151515128543956,0.7575757564278869,1.0,PRATA_otc,1785213660,1m,UP,1
0.4885714285714288,0.32372234066563077,-0.1456258632542056,0.8660254037844386,0.5000000000000001,50.0,0.1,-0.17320134838932474,-0.31857498568477044,0.03773584898540318,0.2,32200.000000000022,8799.999999999989,1.0,0.5243902432629383,4.52538631321604,0.3584905653613335,0.03773584898540318,1.0,SPACEX_otc,1785213960,1m,UP,0
0.10714285714285714,0.08783100656536943,-7.857431346491442,0.9659258262890683,0.25881904510252074,50.0,0.1,-84.92471604784785,-86.10924613467684,0.7333333284444447,0.072,8300.0,199.99999999999997,13.0,0.9615384578402366,2599.999740000026,0.13333333244444442,0.7333333284444447,1.0,FORD_otc,1785214980,1m,UP,1
0.12571428571428506,0.08510174905574765,-0.043866453097020974,0.9659258262890683,0.25881904510252074,50.0,0.1,0.16656763560912322,0.12262811519835294,0.11111110987651691,0.0519999999999996,3200.0000000000027,5099.99999999998,5.0,0.347826085444221,0.5802219979672093,-0.22222221975311277,0.11111110987651691,0.0,EURJPY_otc,1785215100,1m,DOWN,1
0.4921428571428521,0.7672800540347267,-0.11348800445591278,0.9659258262890683,0.25881904510252074,50.0,0.1,0.010994766596918238,-0.10250571560019997,0.1851851844993687,0.17600000000001045,444.99999999999886,77.99999999999727,1.0,0.8131868122932397,0.20852906803498772,-0.4814814796982323,0.1851851844993687,0.0,STARBUCKS_otc,1785215160,1m,DOWN,0
0.4592857142857148,0.35998244767899007,-0.046026808715917675,0.9659258262890683,0.25881904510252074,50.0,0.1,-0.3334301034678956,-0.3793034449478888,0.3478260865784419,0.3119999999999976,18999.999999999913,6200.0000000000455,3.0,0.9450549440164113,1.2975901896293096,0.32608695616730854,0.3478260865784419,1.0,GOLD_otc,1785217380,1m,UP,1
0.40285714285714186,0.4418094661650689,-0.06654204598334848,1.0,6.123233995736766e-17,50.0,0.1,-0.08090685913761107,-0.1473950680415485,0.44680850968774694,0.22000000000000455,355.00000000000114,21.999999999997044,11.0,0.7405063286452667,0.3520812906668293,0.021276595699393483,0.44680850968774694,1.0,PETROLEO_otc,1785218460,1m,UP,1
0.12571428571428456,0.10825285824707843,0.039692623199631946,1.0,6.123233995736766e-17,50.0,0.1,-0.20070957556492722,-0.16109661926084984,0.4285714224489942,0.06400000000000006,3900.0000000000055,6700.000000000016,6.0,0.9374999970703249,0.5121638924373858,0.28571428163269663,0.4285714224489942,1.0,EURNZD_otc,1785219360,1m,UP,1
0.16500000000000117,0.12597095426600508,0.5479835774799872,1.0,6.123233995736766e-17,50.0,0.1,0.36174645655449733,0.9117123452085188,0.3846153816568132,0.09000000000000057,799.999999999983,11900.000000000013,0.0,0.34482758501783756,1.2195121950706795,-0.3846153816568132,0.3846153816568132,0.0,CHFJPY_otc,1785219900,1m,DOWN,1
0.509285714285714,0.3287505484030197,-0.057266509235663926,1.0,6.123233995736766e-17,50.0,0.1,0.08271356415837026,0.025399687751848435,0.9397590350123278,0.42400000000000093,189.99999999999773,125.0,6.0,0.8999999988750214,0.17221337236799614,-0.060240963782852944,0.9397590350123278,0.0,MICROSOFT_otc,1785219960,1m,DOWN,0
0.1535714285714295,0.14392458342540632,-0.028446302458387383,1.0,6.123233995736766e-17,50.0,0.1,-0.5501432423748199,-0.578433049422527,0.7407407379972516,0.10999999999999943,6499.999999999985,1000.0000000000142,14.0,0.4999999984374889,0.7895386133533306,0.11111111069959431,0.7407407379972516,1.0,GBPCAD_otc,1785220140,1m,UP,1
0.5657142857142828,0.755798100837318,-0.09999813063098745,1.0,6.123233995736766e-17,50.0,0.1,0.04611625345697701,-0.053927992565384476,0.2948717944936934,0.33400000000001456,325.0,133.9999999999975,1.0,0.5375722540245078,0.37322287661990144,-0.49999999935893796,0.2948717944936934,0.0,MICROSOFT_otc,1785220860,1m,DOWN,1
0.35785714285714626,0.38534414474248696,0.004720357302184756,1.0,6.123233995736766e-17,50.0,0.1,0.1161885704252622,0.12091441224311532,0.5599999977599454,0.22199999999998,218.99999999999977,122.99999999999613,12.0,0.8303571421157552,0.28044169566998023,-0.39999999840009093,0.5599999977599454,0.0,PRATA_otc,1785221520,1m,DOWN,0
0.17428571428571463,0.11512057701660501,0.013244757407969411,0.9659258262890683,-0.25881904510252063,50.0,0.1,0.5291501173831809,0.5424649594405215,0.5555555534979306,0.1280000000000001,1200.0000000000455,7599.99999999998,10.0,0.3333333324074205,1.0876132930184994,-0.3333333320987742,0.5555555534979306,0.0,EURCHF_otc,1785222300,1m,DOWN,1
0.18714285714285697,0.15082374547152508,-0.22526587984338436,0.9659258262890683,-0.25881904510252063,50.0,0.1,0.18017722394094596,-0.04549453371122636,0.7692307633136053,0.09399999999999978,7000.000000000028,3699.999999999974,0.0,0.366666665444446,0.6103763987668228,-0.07692307633134414,0.7692307633136053,0.0,GBPNZD_otc,1785222600,1m,DOWN,0
0.15714285714285733,0.1465425715438683,-0.06311979439714831,0.9659258262890683,-0.25881904510252063,50.0,0.1,0.15081919247880007,0.0876042013174477,0.42857142551016786,0.11599999999999824,3500.000000000014,5700.000000000003,4.0,0.9736842079639938,0.6030788763592521,-0.2142857127551093,0.42857142551016786,0.0,EURNZD_otc,1785222840,1m,DOWN,1
0.1671428571428574,0.14662690936296302,0.04745492431997781,0.9659258262890683,-0.25881904510252063,50.0,0.1,0.2447635134189569,0.2923345900789906,0.16666666527774818,0.08799999999999812,1500.0000000000568,6099.999999999994,0.0,0.23529411695501481,1.0290556900414825,-0.49999999583336296,0.16666666527774818,0.0,EURCHF_otc,1785222900,1m,DOWN,1
0.4149999999999961,0.33501927121758796,-0.03222279642663904,0.9659258262890683,-0.25881904510252063,50.0,0.1,0.06715030420101768,0.03490587006855608,0.06249999980463199,0.22399999999997816,373.0000000000018,115.99999999999682,9.0,0.905405404181895,0.1604370826464324,-0.3124999990235152,0.06249999980463199,0.0,MICROSOFT_otc,1785223140,1m,DOWN,1
0.1264285714285709,0.08671349819530814,0.23978013916502203,0.9659258262890683,-0.25881904510252063,50.0,0.1,0.669643806333906,0.9110296183496654,0.8749999945312528,0.08400000000000034,1499.9999999999857,8399.999999999998,3.0,0.6333333312222131,1.2970168611631239,-0.06249999960936251,0.8749999945312528,0.0,CHFJPY_otc,1785224880,1m,DOWN,0
0.16999999999999968,0.13039458291156586,-0.11873884378224592,0.9659258262890683,-0.25881904510252063,50.0,0.1,-0.264663282591201,-0.3830878682517819,0.5666666647777651,0.06800000000000068,9599.999999999936,900.0000000000341,6.0,0.8627450963475576,0.8163918680836147,0.16666666611112688,0.5666666647777651,1.0,EURCAD_otc,1785225360,1m,UP,0
0.5600000000000023,0.5074245464409003,0.014192668875644927,0.9659258262890683,-0.25881904510252063,50.0,0.1,-0.13194101370386974,-0.11776707077941098,0.4418604640886843,0.282000000000005,202.00000000000387,119.99999999999886,8.0,0.9942528729918139,0.41229296495412326,0.13953488339643358,0.4418604640886843,1.0,NETFLIX_otc,1785225480,1m,UP,1
0.4814285714285716,0.29526296716704903,-1.4523617753726001,0.8660254037844387,-0.4999999999999998,50.0,0.1,-1.3781427544812561,-2.8104889112777034,0.24675324643278979,0.1140000000000004,32699.999999999993,5899.999999999998,6.0,0.7383177563193282,7.435719248962077,0.727272726328216,0.24675324643278979,1.0,SPACEX_otc,1785225660,1m,UP,1
0.5435714285714255,0.3574182454721102,-0.010301503388266433,0.8660254037844387,-0.4999999999999998,50.0,0.1,-0.10774375101146093,-0.11803415517356627,0.5495495490544654,0.21400000000001002,150.9999999999991,172.99999999999613,16.0,0.7913043471380335,0.24582629700038885,0.1891891890187277,0.5495495490544654,1.0,LINK_otc,1785225960,1m,UP,1
0.46285714285714413,0.3196151531985527,0.10300697534749191,0.8660254037844387,-0.4999999999999998,50.0,0.1,-0.3351343637754403,-0.2324726001994235,0.09756097537178052,0.2619999999999976,10600.000000000022,6600.000000000107,0.0,0.12068965506837034,1.551424368041322,0.2439024384295206,0.09756097537178052,1.0,GOLD_otc,1785226200,1m,UP,1
0.19571428571428587,0.12316343113603298,0.05806407345326593,0.8660254037844387,-0.4999999999999998,50.0,0.1,-0.14959704188437953,-0.09161983056739725,0.4615384579881741,0.06600000000000109,3500.000000000014,5000.0,0.0,0.35294117543252224,0.5389126644390667,0.4615384579881195,0.4615384579881741,1.0,EURNZD_otc,1785226500,1m,UP,1
0.5178571428571429,0.6228986653170298,0.05865496310888938,0.8660254037844387,-0.4999999999999998,50.0,0.1,0.12207906062758064,0.18080562916444484,0.052631578808817026,0.2279999999999859,48.00000000000182,201.99999999999818,7.0,0.9683257914170508,0.6135139636871637,-0.5263157880887686,0.052631578808817026,0.0,NIKE_otc,1785226920,1m,DOWN,1
0.3099999999999901,0.26950096330617196,0.08497853373619128,0.8660254037844387,-0.4999999999999998,50.0,0.1,-0.03637282775854594,0.04857479688193774,0.46808510538714043,0.1419999999999959,50.0,318.9999999999998,1.0,0.9107142840879903,0.15444867339579066,0.12765957419648186,0.46808510538714043,1.0,AMZN_otc,1785227160,1m,UP,1
0.15285714285714366,0.18667860375212628,-0.19453866522613714,0.8660254037844387,-0.4999999999999998,50.0,0.1,0.20898373383087288,0.014038514438401425,0.5416666644097284,0.11599999999999966,5200.000000000031,3399.9999999999986,1.0,0.9999999974999999,1.2360939431014761,-0.29166666545138764,0.5416666644097284,0.0,EURCHF_otc,1785227460,1m,DOWN,1
0.5599999999999982,0.4044593460854076,0.01004954863503094,0.8660254037844387,-0.4999999999999998,50.0,0.1,0.08812520542129956,0.09818361024170902,0.6415094327517861,0.43799999999999956,37.000000000000455,200.9999999999991,1.0,0.44927536199326495,0.29859788817661986,-0.18867924492705268,0.6415094327517861,0.0,MICROSOFT_otc,1785227460,1m,DOWN,1
0.452857142857138,0.306824394061555,-0.09640745824203234,0.8660254037844387,-0.4999999999999998,50.0,0.1,0.5841143688841428,0.4871437808258428,0.4666666658888952,0.32399999999999807,17400.00000000009,12899.99999999992,15.0,0.8915662639860623,1.1155913978344847,-0.34999999941668325,0.4666666658888952,0.0,GOLD_otc,1785228000,1m,DOWN,0
0.5249999999999935,0.4259649678626134,0.03944287766473224,0.8660254037844387,-0.4999999999999998,50.0,0.1,0.11818970991224781,0.15767920499967306,0.34999999912498575,0.21000000000000227,43.99999999999977,298.0000000000018,7.0,0.6761904755465126,0.23669439372368622,-0.2999999992500284,0.34999999912498575,0.0,STARBUCKS_otc,1785228420,1m,DOWN,1
0.43714285714286155,0.35327976648350884,-0.028521042844051634,0.8660254037844387,-0.4999999999999998,50.0,0.1,-0.14377305703461704,-0.17225309430347363,0.7540983594194605,0.25399999999999634,171.99999999999704,24.00000000000091,8.0,0.9530201335885801,0.3290272717227916,0.01639344259606105,0.7540983594194605,1.0,PETROLEO_otc,1785228480,1m,UP,1
0.15428571428571505,0.09283389396168877,-0.09621972571983521,0.8660254037844387,-0.4999999999999998,50.0,0.1,0.12042669333505358,0.02409109338119792,0.5263157867035952,0.06800000000000068,8999.999999999985,3400.000000000034,2.0,0.2820512813280717,0.622505985624542,-0.2631578933517789,0.5263157867035952,0.0,EURNZD_otc,1785228720,1m,DOWN,0
0.13928571428571296,0.08967585093901718,-0.1384662412111487,0.7071067811865476,-0.7071067811865475,50.0,0.1,-0.16986563864725662,-0.30809667329346113,0.6874999957031361,0.06400000000000006,8900.000000000005,599.9999999999517,1.0,0.8076923045858082,0.4191520232078132,0.1249999992187278,0.6874999957031361,1.0,EURCAD_otc,1785229560,1m,UP,0
0.5099999999999909,0.4620641694709882,0.03249875328505881,0.7071067811865476,-0.7071067811865475,50.0,0.1,0.09134165598717471,0.12387009417165928,0.09677419323612355,0.3159999999999741,25.0,333.9999999999975,12.0,0.9290780135254991,0.32034533681625915,-0.6774193526534149,0.09677419323612355,0.0,AVAX_otc,1785229620,1m,DOWN,1
0.14500000000000007,0.1074172311058553,-0.15994067448160343,0.7071067811865476,-0.7071067811865475,50.0,0.1,-0.28547608221986054,-0.4449601643300778,0.4615384579881447,0.05599999999999881,6799.999999999997,399.9999999999915,2.0,0.9411764650519154,0.5167173252122631,0.15384615266275134,0.4615384579881447,1.0,NZDJPY_otc,1785229620,1m,UP,1
0.43428571428571416,0.21384625266341503,-0.27488133441420143,0.7071067811865476,-0.7071067811865475,50.0,0.1,0.4385878442743293,0.1625009137412081,0.849056602171595,0.16199999999999762,20499.99999999997,7800.000000000011,2.0,0.6447368412569262,1.0798522307320153,-0.037735848985396475,0.849056602171595,0.0,SHIBA_otc,1785229920,1m,DOWN,1
0.1707142857142855,0.09189100088696932,0.43457901358282386,0.7071067811865476,-0.7071067811865475,50.0,0.1,0.07628159843615409,0.511192115837007,0.05882352906575255,0.08999999999999986,3700.0000000000095,7100.000000000008,0.0,0.3513513504017591,1.6517857142119785,0.7058823487889261,0.05882352906575255,1.0,CHFJPY_otc,1785231300,1m,UP,1
0.15785714285714242,0.12995349971390993,-0.163115670312954,0.7071067811865476,-0.7071067811865475,50.0,0.1,0.32951429870137383,0.16586113893131607,0.7142857108843441,0.05000000000000142,3699.999999999974,3399.9999999999627,3.0,0.7142857122449096,1.0625379477515755,-0.04761904739228058,0.7142857108843441,0.0,NZDJPY_otc,1785232080,1m,DOWN,1
0.1700000000000017,0.1164493003867214,0.06002990752139878,0.7071067811865476,-0.7071067811865475,50.0,0.1,0.3587548218088399,0.4190000895179991,0.9473684160664919,0.08400000000000034,3599.999999999994,4800.000000000039,17.0,0.6857142837551049,0.8291873963319346,-0.052631578670350274,0.9473684160664919,0.0,CADJPY_otc,1785232320,1m,DOWN,1
0.4264285714285734,0.4618762500170904,-0.031019917737182014,0.49999999999999994,-0.8660254037844387,50.0,0.1,-0.08979631727485345,-0.12078838026828578,0.26923076819524944,0.22999999999999546,154.00000000000205,102.99999999999727,17.0,0.659999999340025,0.22595806218314815,0.03846153831357583,0.26923076819524944,1.0,STARBUCKS_otc,1785232920,1m,UP,0
0.5085714285714289,0.4599074202175291,-0.01395084232139429,0.49999999999999994,-0.8660254037844387,50.0,0.1,-0.17262116032570712,-0.186547920541211,0.6949152530593743,0.25799999999999274,194.99999999999886,106.00000000000023,16.0,0.511111110543231,0.24941802460856335,0.15254237262285528,0.6949152530593743,1.0,NIKE_otc,1785233160,1m,UP,0
0.576428571428571,0.3977408731796926,0.1304614032743917,0.49999999999999994,-0.8660254037844387,50.0,0.1,-0.627040969110661,-0.4973976122836763,0.7761194018266796,0.3200000000000017,29099.999999999964,6500.000000000056,2.0,0.4859154926155503,1.9648540196213549,0.17910447734462653,0.7761194018266796,1.0,GOLD_otc,1785233220,1m,UP,0
0.5221428571428584,0.5009907766027153,-0.28115063180569244,0.49999999999999994,-0.8660254037844387,50.0,0.1,-0.832768291763345,-1.1115775902552674,0.8815789462084451,0.332000000000005,26400.000000000004,1499.9999999999147,5.0,0.7226277366988161,1.6104384624237689,0.01315789471953573,0.8815789462084451,1.0,NVIDIA_otc,1785234000,1m,UP,1
0.13500000000000054,0.15165026277033433,0.14680152105701325,0.49999999999999994,-0.8660254037844387,50.0,0.1,0.1927860336349323,0.33987056752170713,0.49999999583327415,0.0799999999999983,800.000000000054,5700.000000000003,0.0,0.3599999985599852,0.5153576582041774,-0.2499999979166667,0.49999999583327415,0.0,GBPNZD_otc,1785234300,1m,DOWN,1
0.48999999999999894,0.45910328268804484,-0.3506733980532799,0.49999999999999994,-0.8660254037844387,50.0,0.1,0.09821708819394284,-0.2528007310599757,0.14285714263039193,0.16800000000000068,24699.99999999999,8499.999999999944,0.0,0.1739130432892236,1.0782934833441216,-0.11111111093473425,0.14285714263039193,0.0,NVIDIA_otc,1785234600,1m,DOWN,1
0.5064285714285737,0.3201347587093856,0.0629126736792115,0.49999999999999994,-0.8660254037844387,50.0,0.1,0.06827143426966664,0.13122705933353634,0.49999999921875005,0.253999999999985,36.000000000001364,391.0000000000025,6.0,0.5735294113429672,0.33930442592600685,-0.31249999951170765,0.49999999921875005,0.0,PRATA_otc,1785234960,1m,DOWN,0
0.5292857142857201,0.43111980435654024,0.05549773432607922,0.49999999999999994,-0.8660254037844387,50.0,0.1,-0.07973965375674172,-0.024286173131856947,0.12499999960944161,0.20000000000001136,121.00000000000364,199.0000000000009,5.0,0.8295454536028143,0.20256427963031326,0.06249999980463199,0.12499999960944161,1.0,COKE_otc,1785235800,1m,UP,1
0.15142857142857175,0.11797746106237272,-0.3704579866388966,0.258819045102521,-0.9659258262890682,50.0,0.1,0.23366944990405975,-0.13765418387434164,0.06249999960936251,0.09399999999999978,5800.000000000018,2699.9999999999955,0.0,0.07999999967999828,1.1018069633714496,-0.06249999960938472,0.06249999960936251,0.0,CHFJPY_otc,1785236700,1m,DOWN,1
0.5592857142857152,0.4021815510432579,-0.35669477585815945,0.258819045102521,-0.9659258262890682,50.0,0.1,0.5190559130135125,0.16050969182985095,0.317460316956419,0.31800000000000067,19300.000000000065,12600.000000000051,0.0,0.2318840578029863,1.930609960801208,-0.19047619017385592,0.317460316956419,0.0,GOLD_otc,1785236700,1m,DOWN,1
