atr_14,atr_pct,rsi_14,adx_14,plus_di_14,minus_di_14,bb_position,bb_width_pct,trend_slope,dist_ema9,dist_ema21,body_ratio,upper_wick_ratio,lower_wick_ratio,v1_wick_ratio,v1_body_atr,v2_body_atr,v3_body_atr,level_distance_atr,direction_up,hour_sin,hour_cos,symbol,from_ts,timeframe,direction,target
0.4328674466620001,0.09916325635984607,33.368202828809075,30.656719826914543,10.067185089854314,24.846255563320394,-0.5492252477979089,0.7970077844154806,-0.11734123759629601,-0.06829089871613123,-0.18555200292670812,0.6896551724140364,0.13793103448265048,0.1724137931033131,0.7428571428571893,0.06930528093834207,0.04620352062556137,0.46203520625613903,0.09240704125112274,1.0,0.0,1.0,STARBUCKS_otc,1785197520,1m,UP,1
0.1577723193094624,0.32456761841074344,52.97349487250605,13.502725894835534,21.097415231908947,21.622823526671155,-0.05866880760257712,0.7011449002279777,0.0380863444203227,-0.013391612646328654,0.024689631398278133,0.13333333333335545,0.13333333333330807,0.7333333333333365,0.7058823529411838,0.25352989786212865,0.06338247446552091,0.12676494893108683,0.5704422701897782,1.0,0.0,1.0,GBPNZD_otc,1785197640,1m,UP,1
0.43528150122111237,0.08633927330088423,33.030791176476285,21.18860459028646,8.88202681389816,21.200981859598237,-0.8900151578638346,0.2886624973105616,-0.06050447607657875,-0.06566927611816446,-0.12613401934328464,0.019492201264879362,0.4902538993675603,0.4902538993675603,0.2999129829446493,0.5282558513397408,0.23612305993170596,0.024145294414135588,0.13563636367351825,1.0,0.0,1.0,MASTERCARD_otc,1785197760,1m,UP,1
0.4077633614767871,0.08077805117362791,49.65762239973092,19.267404860341305,15.551787262589807,15.62408408341512,0.23741250675208048,0.22988285653940368,-0.02754546502309792,0.04435556404534314,0.01679788107586531,0.26033371255232396,0.369833143723838,0.369833143723838,0.5089452849295777,0.028619540406408385,0.5629981054907401,0.13468596050693663,1.5111460670923849,0.0,0.0,1.0,MASTERCARD_otc,1785198060,1m,DOWN,0
0.14654826484925648,0.47121628568892754,51.43865313516204,13.12079415148287,19.546759464221,16.631808859641318,0.1856937600825915,1.0746501512128417,-0.02510344773514924,0.17910268322652312,0.15395427454289787,0.31250000000000416,0.24999999999999445,0.4375000000000014,0.5,0.4776583337373812,0.06823690481963628,0.3411845240981329,0.8870797626551504,0.0,0.0,1.0,EURCHF_otc,1785198540,1m,DOWN,1
0.5171271166964135,1.1615613582578919,33.07163713698286,28.269711573180448,8.977162854183309,31.958804152137915,-0.9552342694449678,6.705499115735577,-0.9595895764232915,-1.5599962732604495,-2.504616288052942,0.8444444444444423,0.02222222222221801,0.13333333333333966,0.721739130434782,0.6188033651073467,0.11602563095763181,0.7348289960649648,0.7541666012245792,1.0,0.0,1.0,ETHEREUM_otc,1785198720,1m,UP,1
0.3885143350035492,0.07676928038806738,71.68838247870985,30.485803198832176,29.669749646537923,7.404702396791344,0.7910284927090615,0.5318343788414219,0.0726211246782416,0.07992064613896446,0.1525998100892823,0.07262845849797563,0.4636942892190294,0.463677252282995,0.7152035807103356,0.46036911353181365,0.15610749600643586,0.10972568103461292,1.030824255162508,0.0,0.0,1.0,MASTERCARD_otc,1785198720,1m,DOWN,0
0.4721941176397476,0.5272377374271412,57.19057547678149,19.10563488038455,29.629386769339078,17.907910628633743,0.7062063242251627,1.9790179149730525,0.14719937451492113,0.39458144777369164,0.5423616437116876,0.21621621621620896,0.7567567567567506,0.02702702702704052,0.3396226415094193,0.3811991578796424,0.38119915787967257,0.1694218479465111,0.9318201637058261,0.0,0.0,1.0,NVIDIA_otc,1785199020,1m,DOWN,1
0.45870755814319325,0.6163767241913374,37.44467339694543,23.339642603045164,18.53211493115322,35.590168421437525,-0.659378157283797,2.8044255072808286,-0.6340285425902816,-0.3310222756922982,-0.9629520425723588,0.44444444444446785,0.48148148148147174,0.07407407407406043,0.5818181818181725,0.37060649422945274,0.13080229208098695,0.2616045841619739,1.09001910067485,0.0,0.0,1.0,GOLD_otc,1785199680,1m,DOWN,1
0.09812826737292057,57.72251021936504,39.81116972936869,32.631053922711374,19.19138468248091,19.181081996205194,-0.9648834126463149,93.60983872387251,-5.155333325877982,-33.140440781963335,-36.5872739198659,0.22222222222222213,0.3333333333333333,0.44444444444444453,0.2916666666666667,1.0190743470478918,0.10190743470478929,0.2038148694095783,0.4076297388191569,1.0,0.0,1.0,FORD_otc,1785199800,1m,UP,1
0.4593805274920229,0.10524663844666948,52.98870788953453,13.737662442023831,19.815205907343373,14.972863455172732,0.4762619511687158,0.4632801494108438,0.03103005676390722,0.016656287435804155,0.04769151265515746,0.2790697674418666,0.3255813953488003,0.39534883720933306,0.853658536585349,0.04353689110252056,0.08707378220479364,0.2612213466146284,0.413600465473141,1.0,0.0,1.0,AVAX_otc,1785199860,1m,UP,0
0.4119119531921013,2.078264143249754,67.51386236178463,42.485612271417835,31.462081093177133,10.126292129988093,0.7102257788690076,10.06557301091237,2.468554222193205,1.2829653104629242,3.7831902269968363,0.17948717948717996,0.5384615384615399,0.28205128205128016,0.46153846153846256,0.19421626243191129,0.04855406560797782,0.16993922962792668,0.07283109841197104,1.0,0.0,1.0,SPACEX_otc,1785199860,1m,UP,1
0.4765676326711633,0.10920181312783009,51.92894546445706,14.637158618287808,22.98210101554304,13.401956995238647,0.3753014958927737,0.46993106541006857,0.02827557457111779,0.0004929803305876172,0.028768694294726404,0.09999999999999187,0.8714285714285238,0.028571428571484255,0.7666666666666982,0.08393352224901107,0.25180056674727175,0.14688366393588864,0.08393352224913035,1.0,0.0,1.0,AVAX_otc,1785199920,1m,UP,1
0.10446482265145067,40.178777942865636,51.230558944563725,26.30329557174569,19.841637944875288,12.438664224018034,-0.21567227563838495,111.4054770689354,-5.330997774154428,8.479902965209659,2.696841752729448,0.07142857142857148,0.5,0.4285714285714285,0.5624999999999999,0.19145200740665075,0.3829040148133018,0.0957260037033255,1.340164051846556,0.0,0.0,1.0,FORD_otc,1785200100,1m,DOWN,1
0.455246784111418,0.11370651749916777,46.90537237097134,17.078229110459958,22.547707740825363,21.442261901783922,0.04879301871208324,0.3737173312808082,-0.01471043915131386,-0.017598827936640343,-0.03230667822307924,0.09090909090899696,0.45454545454550155,0.45454545454550155,0.5882352941176568,0.2855594032448541,0.0658983238258028,0.04393221588378529,0.3294916191286394,1.0,0.0,1.0,PRATA_otc,1785200100,1m,UP,1
0.4589596011427701,0.10355586668383804,45.500675044777246,22.101090257601044,13.172411018953726,20.87284726700561,-0.21935527799178864,0.34137177428178517,-0.04714525647960523,0.010057975538031555,-0.037092022799937736,0.3488372093022672,0.39534883720933306,0.25581395348839975,0.20370370370372126,0.08715364032133523,0.4139797915261256,0.32682615120479036,0.9804784536144949,0.0,0.0,1.0,COKE_otc,1785200160,1m,DOWN,1
0.36803580497214167,0.07423177835485296,70.66802956664688,53.49441932047435,32.73411540398799,11.690343132164415,0.5480388807699895,0.5881212461418012,0.11434294883728188,0.04937889085695851,0.16377830097414936,0.6587383660807122,0.17063081695964388,0.17063081695964388,0.5977672666051893,0.265110075383574,0.13697036896672368,0.3634700705550985,1.3108235489113333,0.0,0.25881904510252074,0.9659258262890683,PAYPAL_otc,1785200760,1m,DOWN,1
0.13962523192026935,0.45156931410177664,42.997613630810505,20.38288800992635,13.331661035044073,27.08198278633966,-0.8335426533436159,1.465398549835248,-0.13379697792751394,-0.3012530273112859,-0.4346469377923422,0.2999999999999822,0.4,0.30000000000001775,0.6428571428571392,0.35810146427224826,0.14324058570889422,0.21486087856332858,0.2864811714178139,1.0,0.25881904510252074,0.9659258262890683,EURCHF_otc,1785200880,1m,UP,0
0.16253075114109733,0.38036684095740075,70.04774806405476,25.314719350251455,39.905838156467055,12.13261103178911,0.8472980213268917,3.3105264277152187,0.5168097662737065,0.6177398833775513,1.1377421896987208,0.17647058823525724,0.4705882352941447,0.3529411764705981,0.523809523809519,0.24610727335699117,0.18458045501775433,0.1845804550177106,1.0459559117672017,0.0,0.25881904510252074,0.9659258262890683,CADJPY_otc,1785201480,1m,DOWN,1
0.5024261039046072,0.12561594717218968,37.098603804628404,17.95165277952166,16.928916261544277,26.129313668258515,-0.8389372612093976,0.6538423079496444,-0.07485806609749389,-0.1149052261303393,-0.18967727639770707,0.2499999999999556,0.28124999999992784,0.4687500000001166,0.5694444444444237,0.47768218676308377,0.07961369779377186,0.15922739558765686,0.5771993090054117,1.0,0.25881904510252074,0.9659258262890683,PRATA_otc,1785201480,1m,UP,1
0.44201792969736564,0.1042987092254284,48.73428973224878,11.519293009808095,19.211702209354627,20.391231328065498,-0.20547505997107415,0.3225836089544564,-0.0206189358579011,0.011053975152839637,-0.009567239917107971,0.24528301886790227,0.6792452830188558,0.07547169811324195,0.40000000000002844,0.3167292333499673,0.11311758333931077,0.29410571668213087,0.7691995667072103,0.0,0.25881904510252074,0.9659258262890683,NETFLIX_otc,1785201780,1m,DOWN,0
0.12062925717071733,0.12269045684572552,40.517065066680715,19.854907533885864,15.380558493151122,21.80541310452381,-0.7206782742723852,0.5366622194050553,-0.04500706369928187,-0.0779466003389683,-0.12291858256218417,0.16666666666674562,0.4166666666666272,0.4166666666666272,0.3181818181817888,0.6631890295633707,0.1657972573908132,0.165797257390931,0.2486958860861609,1.0,0.25881904510252074,0.9659258262890683,INTEL_otc,1785202200,1m,UP,1
0.47304273213344766,0.11181457290536748,39.066672024697795,16.017917936173394,13.491564817424015,29.65121816341622,-0.8560320827919707,0.3388671855146623,-0.04982538458084549,-0.08700727850142718,-0.13678931137114603,0.07407407407410917,0.14814814814811306,0.7777777777777778,0.6296296296295595,0.4227947845177431,0.3593755668399134,0.08455895690357265,0.2748166099364609,1.0,0.25881904510252074,0.9659258262890683,NETFLIX_otc,1785202200,1m,UP,0
0.4961769370979611,0.11373683371873033,52.06770416482682,21.695249985231225,26.289546927344865,22.328093036823528,0.19731140757305232,0.7056726750162484,0.06567975071829507,-0.04638802158590236,0.019261261595451946,0.5399999999999636,0.16000000000008185,0.2999999999999545,0.4777777777777343,0.9472427371351891,0.26200331027141094,0.5441607213329128,0.060462302370272725,1.0,0.25881904510252074,0.9659258262890683,AVAX_otc,1785202260,1m,UP,0
0.32920073108228814,0.09206094440065107,57.57353731364429,18.087698712271166,24.897821639319073,17.910431544279962,0.7605562927040681,0.36009444723168343,0.02771226252276549,0.07818643952404292,0.1059203692781865,0.7999999999994695,0.06666666666696983,0.1333333333335607,0.41176470588244146,0.030376603256969288,0.1518830162850191,0.3645192390838041,0.9416747009669113,0.0,0.25881904510252074,0.9659258262890683,AMZN_otc,1785203040,1m,DOWN,0
0.45507010208962384,0.10724438575863689,62.696615945005604,21.693464125426868,23.006510210031227,15.082770814234257,0.8770832251009384,0.5313655377342078,0.052415345161400256,0.12728271902315846,0.17976477986106554,0.05084745762707455,0.016949152542358185,0.9322033898305673,0.7090909090908696,0.8570108170349054,0.10987318167117055,0.06592390900262739,1.0328079077087033,0.0,0.25881904510252074,0.9659258262890683,NETFLIX_otc,1785203040,1m,DOWN,1
0.43085531353966705,0.08485938608564444,65.31180444867428,35.81164966249364,28.419619193911977,8.198377027621133,0.770068447918674,0.27783055428764597,0.04763511448660763,0.06661874384441319,0.11428559224592064,0.07382952124378026,0.46308523937815993,0.46308523937805984,0.6442591499408813,0.3629988886874045,0.1427393328279369,0.09731805244666909,1.0506311185559503,0.0,0.25881904510252074,0.9659258262890683,MASTERCARD_otc,1785203100,1m,DOWN,1
0.42647317368412896,0.09189449755093386,43.32736669573023,18.715894321105587,12.3372129701726,22.309492166658895,-0.8718316071968553,0.24072091930921186,-0.01701139867061291,-0.0743382764673758,-0.09133702915741398,0.4000000000002274,0.09999999999991474,0.4999999999998579,0.6093749999999917,0.5158589416059548,0.39861827305900144,0.18758506967496535,0.32827387193098945,1.0,0.25881904510252074,0.9659258262890683,MICROSOFT_otc,1785203280,1m,UP,1
0.47010126054432533,0.11102219033708649,47.059081816185184,18.132972751424635,20.25727324911497,21.744352602674272,-0.07488067081224284,0.561277169797319,-0.004131750883078172,-0.03629849541220884,-0.04042874653188227,0.6206896551723935,0.13793103448281946,0.24137931034478705,0.26470588235301,0.06381603819843595,0.02127201273277168,0.38289622919025296,0.5956163565182117,0.0,0.25881904510252074,0.9659258262890683,NETFLIX_otc,1785203520,1m,DOWN,0
0.15959921037945987,0.36893021354475236,58.011006015914205,34.437063186982854,29.629865326282076,16.422798236358638,0.05420077524304707,1.4933161153926362,0.1005220431741346,0.19578003401105637,0.2964988792755059,0.19999999999994317,0.20000000000008528,0.5999999999999716,0.5937500000000145,1.1278251287837535,0.3132847579954698,0.06265695159908506,1.566423789977438,0.0,0.25881904510252074,0.9659258262890683,CADJPY_otc,1785203640,1m,DOWN,0
0.09552740874696426,29.85231523342633,42.57952205975518,14.762898272460854,14.070731362365663,22.331331573328995,-0.6553155438055422,87.92646207277835,-4.973299128054209,-14.176480796784602,-18.444741128983548,0.2727272727272725,0.363636363636364,0.3636363636363635,0.3999999999999999,0.31404599364214814,0.2093639957614321,0.3140459936421476,0.10468199788071605,1.0,0.25881904510252074,0.9659258262890683,FORD_otc,1785203880,1m,UP,0
0.12237132645614315,0.12424746314970368,72.15194889785323,32.069005531789855,30.374780792387337,9.67860223845097,1.0223406745411818,0.8117737884694517,0.1044838933122525,0.2004159772398422,0.30510927296793466,0.36363636363629315,0.3636363636364224,0.2727272727272845,0.7272727272727155,1.2257773478803011,0.24515546957606021,0.32687395943466957,2.5332731856190955,0.0,0.49999999999999994,0.8660254037844387,INTEL_otc,1785204240,1m,DOWN,0
0.45125907708386104,0.10154116178390697,62.86433267335113,19.404869294443817,26.90781158054638,15.967458105336599,0.6698427884344826,0.5967868069784751,0.09795024877646748,0.07123444545713374,0.16925446855014104,0.02857142857156314,0.6285714285713033,0.3428571428571336,0.7804878048779845,0.5540054764450545,0.022160219057782024,0.02216021905790799,0.7534474479653447,0.0,0.49999999999999994,0.8660254037844387,COKE_otc,1785204360,1m,DOWN,0
0.15352367513185008,0.3540675164479938,53.17093259621436,20.82501064187196,22.270113126792136,20.079096435034312,-0.04737933634260013,0.9733109299610975,0.07180052293719014,0.0073858436109556615,0.07919166962248178,0.1250000000000222,0.3124999999999889,0.5624999999999889,0.6428571428571646,0.0651365334461265,0.0651365334461265,0.13027306689229926,0.3908192006768515,1.0,0.49999999999999994,0.8660254037844387,CADJPY_otc,1785204720,1m,UP,1
0.3086968404401697,0.06220592621998762,37.621880154863334,10.387961060128022,14.837608502054781,18.280574240197133,-0.959999475636573,0.12730030818571664,-0.029345299559398984,-0.03843002500080776,-0.0677640471542495,0.271477390129636,0.36426130493506903,0.3642613049352949,0.2265757231274969,0.7012705400266228,0.03414353054266066,0.22131745793902885,0.035082963546229064,1.0,0.49999999999999994,0.8660254037844387,VISA_otc,1785204960,1m,UP,0
0.45953592009469874,0.5378463484254432,37.90907791016671,15.60435005413827,14.790571669886834,21.071250944292412,-0.9728022276851344,1.7121202185290316,-0.2691091055815367,-0.48544298330964375,-0.7532457176206877,0.733333333333325,0.155555555555571,0.1111111111111041,0.8837209302325627,0.08704433810473194,0.02176108452619845,0.7181157893641777,0.08704433810473194,1.0,0.49999999999999994,0.8660254037844387,NVIDIA_otc,1785205380,1m,UP,0
0.35774721575060897,0.07202989696888365,55.45244909617031,38.85988932068601,22.908304796245094,11.15883661214086,-0.11351549205965111,0.15351143511435486,0.03983728504145591,-0.024285437977935413,0.01554217240436966,0.33488372093035135,0.3325187229008803,0.33259755616876835,0.3591071799445555,0.6447289869636843,0.32648751648548135,0.1187430625026172,0.3764110357014496,1.0,0.49999999999999994,0.8660254037844387,PAYPAL_otc,1785205800,1m,UP,1
0.5017105483257568,0.11519011556095898,45.34351289697499,20.677078867145998,25.282782363376707,26.258105440933665,-0.11124058763049449,0.34667636921678324,-0.05001500686659324,0.0011841539064338187,-0.04883144521481703,0.20338983050847131,0.644067796610127,0.15254237288140166,0.21951219512190726,0.05979543404077274,0.19931811346946907,0.23918173616331756,0.6178861517552181,0.0,0.49999999999999994,0.8660254037844387,AVAX_otc,1785206100,1m,DOWN,1
0.10586616435214674,0.1070436444409977,73.06427391231358,37.904123046327065,21.297865620029913,7.70476535764122,1.0493019855025898,0.32045780760966996,0.08455247175851913,0.090999584007196,0.1756289981632832,0.1875000000000111,0.4374999999999667,0.3750000000000222,0.5217391304347934,0.09445888647426318,0.2833766594226553,0.2833766594226553,1.7002599565359318,0.0,0.49999999999999994,0.8660254037844387,INTEL_otc,1785206160,1m,DOWN,1
0.16401063314536746,0.710310234497044,42.48254036311463,18.972421104153526,17.81338178506338,27.400244163465462,-0.4092264361179716,3.1962180906716062,-0.5080229148440405,-0.15606794873556581,-0.6632980026373027,0.1428571428571646,0.571428571428557,0.2857142857142785,0.769230769230786,0.18291496974716084,0.4268015960767447,0.06097165658240139,0.12194331316478112,1.0,0.49999999999999994,0.8660254037844387,CHFJPY_otc,1785206340,1m,UP,1
0.17673333818636694,0.43455455664216114,44.806357468651534,16.047278514592907,18.876398596437138,22.954049914581923,-0.2172354235886437,1.446512748256856,-0.12370092043275009,-0.10726470296957395,-0.23083293597745122,0.3043478260869525,0.608695652173905,0.08695652173914252,0.4333333333333357,0.8487363026087483,0.05658242017390583,0.3960769412174212,0.28291210086960955,1.0,0.49999999999999994,0.8660254037844387,EURJPY_otc,1785206340,1m,UP,1
0.3270107594263293,0.06575798147462132,56.34123919274084,27.22819163104602,21.658746931261273,9.829494676551832,0.19343723642716626,0.37395614099960867,0.039303252200329784,-0.01121208609767751,0.028086759388176383,0.5835612157201799,0.20821939213968796,0.20821939214013208,0.4638998199159263,0.13238096531122168,0.3426492761171579,0.2284022707113981,0.27971556703663175,1.0,0.49999999999999994,0.8660254037844387,VISA_otc,1785206460,1m,UP,1
0.4642227230078593,0.1047315787947793,40.92548837723483,12.323523949072072,17.005668050790636,29.07652583183255,-0.9553217850465783,0.3338656092336452,-0.03704437652907,-0.09427867912455307,-0.13128813070474155,0.030303030303004203,0.18181818181819748,0.7878787878787983,0.4199999999999591,0.45236906681209804,0.3015793778746504,0.021541384133886107,0.1292483048034391,1.0,0.49999999999999994,0.8660254037844387,COKE_otc,1785206520,1m,UP,0
0.45034967136443943,0.10160631531359325,40.67533920375798,13.09297114992793,17.38766798478306,27.831356566104173,-0.8714834522379502,0.3629037962027727,-0.044454916409322365,-0.07904485833072648,-0.12346463541435206,0.07407407407401169,0.518518518518503,0.4074074074074854,0.39130434782604395,0.31086955071117,0.022204967907922684,0.04440993581584537,0.13322980744766233,1.0,0.49999999999999994,0.8660254037844387,COKE_otc,1785206580,1m,UP,0
0.1720950927998612,0.2735576105545402,37.03135090587682,8.876125166010011,19.18096241291934,26.297299143797098,-0.9711736121427237,1.1021521820347515,-0.1847231823511753,-0.2921918677747581,-0.47637530400920847,0.5294117647058971,0.4705882352941029,0.0,0.5172413793103414,0.8135037305381753,0.2905370466207592,0.5229666839174161,0.058107409324143586,1.0,0.49999999999999994,0.8660254037844387,EURNZD_otc,1785206580,1m,UP,1
0.13933865343307175,0.40528985873493817,52.02700199509643,11.524085518907768,25.998402065943736,21.560586431277702,0.07440340843518636,1.3689590601052606,0.0012764306182838105,0.09862249629931127,0.09990018576533435,0.09090909090913789,0.8181818181817888,0.09090909090907329,0.21428571428572155,0.07176759465964264,0.21530278397877492,0.07176759465964264,0.5023731626172434,0.0,0.49999999999999994,0.8660254037844387,NZDJPY_otc,1785206580,1m,DOWN,1
0.5081351461382625,0.11687716122418404,41.84441883161625,21.85973708588305,19.396290471936236,26.286709254455488,-0.3774869663509603,0.4602489676644051,-0.0655197040555955,-0.024693811033308814,-0.09019733577699525,0.1346153846153762,0.8653846153846237,0.0,0.4727272727272464,0.05903941151870211,0.07871921535838135,0.13775862687708346,0.29519705759373427,1.0,0.49999999999999994,0.8660254037844387,AVAX_otc,1785206700,1m,UP,0
0.5045411344982594,0.5864711548276873,49.144216591643804,22.804936124550462,24.037236307067218,18.35283944240931,-0.06685733354857336,1.8417870698858612,0.12895828678621546,-0.22681862265840966,-0.0981528372820866,0.26530612244897306,0.38775510204081576,0.3469387755102112,0.34883720930233325,0.5153197276146015,0.019819989523648274,0.2576598638072867,0.019819989523648274,1.0,0.49999999999999994,0.8660254037844387,NVIDIA_otc,1785207000,1m,UP,0
0.3465039527140298,0.06808418605213798,47.622630897490254,24.18830142255285,21.573807048935578,18.96606691045314,-0.36540419169891863,0.20950232550204753,-0.0030798855396980676,-0.024287206738123554,-0.027366344259653293,0.037503392130285876,0.4812483039349342,0.4812483039347799,0.30052448017896194,0.4324625991314054,0.2438933216723481,0.03988410490490243,0.0419908629786794,1.0,0.49999999999999994,0.8660254037844387,MASTERCARD_otc,1785207240,1m,UP,1
0.3300718132511974,0.09286287791222074,47.31627110356042,29.845082513519564,21.4590638524216,24.91729144410964,0.11965769651627896,0.5927172718732546,-0.05853118961872159,0.05411667120123491,-0.0044461935489228145,0.1304347826085667,0.21739130434785833,0.652173913043575,0.5588235294117057,0.5756323090072535,0.27266793584564086,0.09088931194843214,0.9391895568013264,0.0,0.7071067811865476,0.7071067811865476,AMZN_otc,1785207840,1m,DOWN,1
0.3221574573521011,0.06474694245889652,57.84373899212663,27.676345810666998,24.91252225843643,9.41380350042027,0.5910885343584462,0.2344788659648556,0.030561152486374085,0.016686962318246717,0.04725321453262023,0.6664463902199689,0.16677680489025035,0.1667768048897808,0.4557422575315892,0.15632107483692712,0.3075825120251354,0.25043654324552983,0.24683581952005254,1.0,0.7071067811865476,0.7071067811865476,VISA_otc,1785207900,1m,UP,0
0.1038249704518022,23.072215655956043,39.39151912760462,39.069393274621376,6.9659507153760565,27.540044525201978,-0.48466671178550347,123.86058860513313,-16.32039439542048,-5.411589996474765,-20.84879156140744,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6363636363636362,0.5778956616978119,0.28894783084890624,0.09631594361630207,1.7336869850934358,0.0,0.7071067811865476,0.7071067811865476,FORD_otc,1785208200,1m,DOWN,0
0.15706810563625484,0.36417367409287,49.33094298430999,9.618509667502186,22.234219484809373,21.77352506220547,-0.03367778098661887,1.376595630114883,-0.10560044674474219,0.11352002940445528,0.0077997050015172304,0.14285714285721537,0.2857142857142277,0.571428571428557,0.5416666666666593,0.7639997917712121,0.445666545199885,0.0636666493143016,1.3369996355996552,0.0,0.7071067811865476,0.7071067811865476,CADJPY_otc,1785208320,1m,DOWN,1
0.2918000752288342,0.05865476344373851,52.36581594856338,26.123527769050643,19.631640241885798,16.328351616886568,0.11173146281116247,0.23173819927253783,0.020998992844156163,-0.01621918165299347,0.004776405326367999,0.21396234180460982,0.39299310628662504,0.39304455190876514,0.2500802156195045,0.8008222746917972,0.09862917265327517,0.14252909279536546,0.15949276217113975,1.0,0.7071067811865476,0.7071067811865476,VISA_otc,1785208320,1m,UP,1
0.3577580561617378,0.07195023568410348,62.65540228583564,19.145726313076104,19.313872610509172,11.285724053422921,0.5288408985625886,0.32406419193046976,0.03799782415067317,0.028936478060158945,0.06694529744288082,0.3151066925312517,0.34244665373454647,0.34244665373420186,0.6330451488952795,0.3252197902914895,0.05629502859027503,0.14529372324311335,0.9752400931042197,0.0,0.7071067811865476,0.7071067811865476,PAYPAL_otc,1785208860,1m,DOWN,0
