atr_14,std_14,trend_slope,hour_sin,hour_cos,rsi_14,atr_pct,dist_ema9,dist_ema21,body_ratio,avg_body_5,dist_res_h1,dist_sup_h1,symbol,from_ts,timeframe,direction,target
0.307142857142862,0.36711827000991915,0.02771226252276549,0.25881904510252074,0.9659258262890683,50.0,0.1,0.07818643952404292,0.1059203692781865,0.7999999946661361,0.11999999999998182,118.99999999999977,158.9999999999975,AMZN_otc,1785203040,1m,DOWN,0
0.43714285714286155,0.6357758952739414,0.052415345161400256,0.25881904510252074,0.9659258262890683,50.0,0.1,0.12728271902315846,0.17976477986106554,0.05084745754089243,0.22400000000000092,29.000000000002046,182.9999999999984,NETFLIX_otc,1785203040,1m,DOWN,1
0.44272285714285836,0.3528653921688615,0.04763511448660763,0.25881904510252074,0.9659258262890683,50.0,0.1,0.06661874384441319,0.11428559224592064,0.07382952111378269,0.111137999999994,26.300000000003365,284.1109999999958,MASTERCARD_otc,1785203100,1m,DOWN,1
0.40928571428571964,0.283022346027977,-0.01701139867061291,0.25881904510252074,0.9659258262890683,50.0,0.1,-0.0743382764673758,-0.09133702915741398,0.3999999980002274,0.182000000000005,110.00000000000227,206.00000000000023,MICROSOFT_otc,1785203280,1m,UP,1
0.4900000000000091,0.43881771729374464,-0.004131750883078172,0.25881904510252074,0.9659258262890683,50.0,0.1,-0.03629849541220884,-0.04042874653188227,0.6206896530320843,0.246000000000015,129.00000000000205,93.00000000000068,NETFLIX_otc,1785203520,1m,DOWN,0
0.15857142857142748,0.12009382778652467,0.1005220431741346,0.25881904510252074,0.9659258262890683,50.0,0.1,0.19578003401105637,0.2964988792755059,0.19999999599994323,0.06599999999999824,4200.000000000017,14899.999999999947,CADJPY_otc,1785203640,1m,DOWN,0
0.08142857142857143,0.046510072169228735,-4.973299128054209,0.25881904510252074,0.9659258262890683,50.0,0.1,-14.176480796784602,-18.444741128983548,0.2727272702479337,0.02400000000000001,3500.0,1799.9999999999998,FORD_otc,1785203880,1m,UP,0
0.11428571428571388,0.2046707353046402,0.1044838933122525,0.49999999999999994,0.8660254037844387,50.0,0.1,0.2004159772398422,0.30510927296793466,0.36363636033050806,0.06800000000000068,2700.0000000001023,6599.999999999965,INTEL_otc,1785204240,1m,DOWN,0
0.42357142857144126,0.5959427843321188,0.09795024877646748,0.49999999999999994,0.8660254037844387,50.0,0.1,0.07123444545713374,0.16925446855014104,0.028571428489930484,0.12400000000001228,26.99999999999818,293.9999999999998,COKE_otc,1785204360,1m,DOWN,0
0.14428571428571452,0.10733535820387158,0.07180052293719014,0.49999999999999994,0.8660254037844387,50.0,0.1,0.0073858436109556615,0.07919166962248178,0.12499999921877221,0.0539999999999992,3200.0000000000027,13599.999999999995,CADJPY_otc,1785204720,1m,UP,1
0.3080207142857156,0.1752205893752055,-0.029345299559398984,0.49999999999999994,0.8660254037844387,50.0,0.1,-0.03843002500080776,-0.0677640471542495,0.2714773890508893,0.11936400000000731,203.1310000000019,9.16700000000219,VISA_otc,1785204960,1m,UP,0
0.44642857142857145,0.41206328864095054,-0.2691091055815367,0.49999999999999994,0.8660254037844387,50.0,0.1,-0.48544298330964375,-0.7532457176206877,0.7333333317036952,0.2259999999999991,34600.00000000008,499.9999999999716,NVIDIA_otc,1785205380,1m,UP,0
0.3425792857142897,0.15055285468434984,0.03983728504145591,0.49999999999999994,0.8660254037844387,50.0,0.1,-0.024285437977935413,0.01554217240436966,0.33488371829035357,0.13355599999999868,68.38700000000131,223.90100000000075,PAYPAL_otc,1785205800,1m,UP,1
0.49928571428572305,0.3653065850741051,-0.05001500686659324,0.49999999999999994,0.8660254037844387,50.0,0.1,0.0011841539064338187,-0.04883144521481703,0.2033898301637428,0.23199999999999363,302.99999999999727,59.00000000000318,AVAX_otc,1785206100,1m,DOWN,1
0.0921428571428576,0.08588261859045952,0.08455247175851913,0.49999999999999994,0.8660254037844387,50.0,0.1,0.090999584007196,0.1756289981632832,0.18749999882813612,0.03000000000000398,699.9999999999318,10700.000000000073,INTEL_otc,1785206160,1m,DOWN,1
0.17285714285714246,0.16189299138437244,-0.5080229148440405,0.49999999999999994,0.8660254037844387,50.0,0.1,-0.15606794873556581,-0.6632980026373027,0.14285714081634832,0.09999999999999928,8700.00000000001,2199.9999999999886,CHFJPY_otc,1785206340,1m,UP,1
0.18714285714285797,0.13152528691805188,-0.12370092043275009,0.49999999999999994,0.8660254037844387,50.0,0.1,-0.10726470296957395,-0.23083293597745122,0.3043478247637011,0.10999999999999943,6499.999999999985,1900.0000000000482,EURJPY_otc,1785206340,1m,UP,1
0.28952071428571863,0.13911239249471924,0.039303252200329784,0.49999999999999994,0.8660254037844387,50.0,0.1,-0.01121208609767751,0.028086759388176383,0.5835612111607518,0.10326199999999516,67.5610000000006,149.71499999999764,VISA_otc,1785206460,1m,UP,1
0.47642857142856443,0.4297661004531335,-0.03704437652907,0.49999999999999994,0.8660254037844387,50.0,0.1,-0.09427867912455307,-0.13128813070474155,0.030303030211176838,0.16799999999998363,202.99999999999727,141.0000000000025,COKE_otc,1785206520,1m,UP,0
0.45785714285713247,0.4635416692387359,-0.044454916409322365,0.49999999999999994,0.8660254037844387,50.0,0.1,-0.07904485833072648,-0.12346463541435206,0.07407407379966327,0.1599999999999909,204.99999999999545,139.00000000000432,COKE_otc,1785206580,1m,UP,0
0.16500000000000017,0.13202563853574015,-0.1847231823511753,0.49999999999999994,0.8660254037844387,50.0,0.1,-0.2921918677747581,-0.47637530400920847,0.5294117615917103,0.09399999999999978,8800.000000000025,99.9999999999801,EURNZD_otc,1785206580,1m,UP,1
0.139285714285716,0.10846582487053472,0.0012764306182838105,0.49999999999999994,0.8660254037844387,50.0,0.1,0.09862249629931127,0.09990018576533435,0.09090909008269162,0.034000000000001765,2299.9999999999686,7700.000000000031,NZDJPY_otc,1785206580,1m,DOWN,1
0.5178571428571388,0.35525644660787575,-0.0655197040555955,0.49999999999999994,0.8660254037844387,50.0,0.1,-0.024693811033308814,-0.09019733577699525,0.13461538435650047,0.15799999999999273,381.9999999999993,59.99999999999659,AVAX_otc,1785206700,1m,UP,0
0.5335714285714265,0.29074837124920044,0.12895828678621546,0.49999999999999994,0.8660254037844387,50.0,0.1,-0.22681862265840966,-0.0981528372820866,0.265306121907532,0.14199999999999874,11400.000000000005,12500.0,NVIDIA_otc,1785207000,1m,UP,0
0.3519978571428461,0.2782740235875953,-0.0030798855396980676,0.49999999999999994,0.8660254037844387,50.0,0.1,-0.024287206738123554,-0.027366344259653293,0.03750339202851276,0.11639000000001261,108.29800000000205,71.14399999999819,MASTERCARD_otc,1785207240,1m,UP,1
0.33357142857142563,0.2720859592695186,-0.05853118961872159,0.7071067811865476,0.7071067811865476,50.0,0.1,0.05411667120123491,-0.0044461935489228145,0.13043478204145895,0.12799999999999728,195.99999999999795,86.00000000000136,AMZN_otc,1785207840,1m,DOWN,1
0.30585142857142955,0.29168316286981755,0.030561152486374085,0.7071067811865476,0.7071067811865476,50.0,0.1,0.016686962318246717,0.04725321453262023,0.6664463847148773,0.13276600000000371,48.94199999999955,176.6719999999964,VISA_otc,1785207900,1m,UP,0
0.11142857142857142,0.15984882968495104,-16.32039439542048,0.7071067811865476,0.7071067811865476,50.0,0.1,-5.411589996474765,-20.84879156140744,0.3333333222222226,0.040000000000000015,4700.0,3200.0,FORD_otc,1785208200,1m,DOWN,0
0.144285714285713,0.11880355934987469,-0.10560044674474219,0.7071067811865476,0.7071067811865476,50.0,0.1,0.11352002940445528,0.0077997050015172304,0.14285714081639905,0.0700000000000017,6899.999999999977,2800.0000000000114,CADJPY_otc,1785208320,1m,DOWN,1
0.3030721428571407,0.20156710459735008,0.020998992844156163,0.7071067811865476,0.7071067811865476,50.0,0.1,-0.01621918165299347,0.004776405326367999,0.21396234070386724,0.09051399999998466,56.59599999999614,169.0179999999998,VISA_otc,1785208320,1m,UP,1
0.3773114285714233,0.1859184547292716,0.03799782415067317,0.7071067811865476,0.7071067811865476,50.0,0.1,0.028936478060158945,0.06694529744288082,0.3151066906210511,0.057396000000005644,11.935000000005402,126.27799999999638,PAYPAL_otc,1785208860,1m,DOWN,0
0.3906242857142835,0.17656926375153967,0.03894605782663899,0.7071067811865476,0.7071067811865476,50.0,0.1,0.032291069183605366,0.07124970310872145,0.11404600354455799,0.0676300000000083,22.07000000000221,131.959999999998,PAYPAL_otc,1785208920,1m,DOWN,0
0.4857142857142835,0.61709751308764,-0.5356388590003502,0.7071067811865476,0.7071067811865476,50.0,0.1,-0.3474580857222737,-0.8812358241967567,0.24999999921875,0.18000000000000113,20600.000000000022,3700.0000000000455,GOLD_otc,1785209520,1m,DOWN,1
0.16928571428571462,0.13925429344107068,0.0195219083963914,0.7071067811865476,0.7071067811865476,50.0,0.1,0.12605412549183861,0.1456006420591384,0.07142857091835285,0.0759999999999991,6099.999999999994,4000.000000000057,NZDJPY_otc,1785209820,1m,UP,1
0.16714285714285637,0.18398070849653517,-0.35038863960531086,0.7071067811865476,0.7071067811865476,50.0,0.1,-0.4371779391497157,-0.7860347569213854,0.22222221975308207,0.03999999999999915,7399.999999999984,3000.000000000007,EURCHF_otc,1785210240,1m,UP,1
0.40205357142857323,0.26405956660060864,-0.07357169713487144,0.7071067811865476,0.7071067811865476,50.0,0.1,-0.05969284809227845,-0.13322062818574024,0.13059111112431315,0.1576819999999998,241.8769999999995,13.79999999999768,PAYPAL_otc,1785210540,1m,UP,1
0.3659371428571368,0.26153189525127807,-0.006430976564546208,0.7071067811865476,0.7071067811865476,50.0,0.1,-0.06376541307513876,-0.07019228890091382,0.35916195394445716,0.1478439999999864,108.36499999999774,41.27699999999663,VISA_otc,1785210540,1m,UP,0
0.13928571428571296,0.1374732741261084,0.030479626108729087,0.7071067811865476,0.7071067811865476,50.0,0.1,-0.1882603390284037,-0.15783809396712148,0.49999999166672604,0.09199999999999875,3799.9999999999545,7100.000000000008,GBPNZD_otc,1785210600,1m,UP,1
0.3648571428571391,0.3365503850318018,-0.10752931897198482,0.7071067811865476,0.7071067811865476,50.0,0.1,-0.06128265945407009,-0.16874608159969604,0.07243649994634468,0.15048400000000584,398.74399999999923,8.59299999999621,MASTERCARD_otc,1785211020,1m,UP,1
0.4936614285714183,0.26788697822382584,-0.014563760323265477,0.8660254037844386,0.5000000000000001,50.0,0.1,-0.015559815745903694,-0.0301213099748972,0.19115109164251737,0.16640200000000505,225.84299999999757,71.71399999999721,PAYPAL_otc,1785211380,1m,UP,1
0.47928571428571437,0.46328556688438594,-2.7177189997670865,0.8660254037844386,0.5000000000000001,50.0,0.1,-0.43464925567416696,-3.1405557100374506,0.2156862740868879,0.16800000000000068,33299.99999999998,6400.0000000000055,SPACEX_otc,1785211560,1m,DOWN,0
0.4196999999999938,0.2543190431203243,-0.02119465518585126,0.8660254037844386,0.5000000000000001,50.0,0.1,-0.0287321098473875,-0.04992067536162899,0.21025139900694767,0.04886200000000827,243.79999999999882,53.75699999999597,PAYPAL_otc,1785211620,1m,UP,0
0.3912028571428477,0.2289789006192346,-0.025035927636573002,0.8660254037844386,0.5000000000000001,50.0,0.1,-0.026626067845613523,-0.05165532939910823,0.5249445385302098,0.049452000000007955,249.93499999999926,47.62199999999552,PAYPAL_otc,1785211740,1m,UP,0
0.3278128571428494,0.36514431575598993,-0.05892119147787036,0.8660254037844386,0.5000000000000001,50.0,0.1,-0.07722688100753379,-0.1361025694869733,0.23886417180838793,0.14239199999999527,321.1309999999969,6.929000000002361,PAYPAL_otc,1785212040,1m,UP,0
0.3795371428571376,0.2194488222069274,0.008008123142986403,0.8660254037844386,0.5000000000000001,50.0,0.1,-0.041662552569037566,-0.0336577658145654,0.052275089520695366,0.17245799999999462,281.6070000000025,118.2990000000018,MASTERCARD_otc,1785213240,1m,UP,0
0.30651285714285287,0.1863672234908683,0.02968953057051878,0.8660254037844386,0.5000000000000001,50.0,0.1,-0.01710509032091222,0.01257936182858662,0.07651197970733478,0.07860799999999699,51.784000000003516,126.21300000000133,SPOTIFY_otc,1785213420,1m,UP,1
0.4371428571428595,0.3168803982779594,-0.0915190335618772,0.8660254037844386,0.5000000000000001,50.0,0.1,-0.4515034780977603,-0.5426093000399842,0.3023255806922722,0.24600000000000222,23400.000000000033,6700.000000000016,ETHEREUM_otc,1785213960,1m,UP,1
0.5557142857142837,0.5102294248012288,-0.40506532900393255,0.9659258262890683,0.25881904510252074,50.0,0.1,-0.32564035073833697,-0.7293866235841816,0.3541666659288305,0.2459999999999951,21400.000000000004,4500.000000000028,NVIDIA_otc,1785214800,1m,UP,1
0.4764285714285685,0.7868790068551559,-0.1394427329041177,0.9659258262890683,0.25881904510252074,50.0,0.1,-0.12553067088254669,-0.26479836038855287,0.04166666649325293,0.23200000000001636,510.0000000000023,16.999999999995907,STARBUCKS_otc,1785215040,1m,UP,1
0.47642857142856954,0.47233637203969187,-0.1489983657982245,0.9659258262890683,0.25881904510252074,50.0,0.1,-0.3038501834722562,-0.4523958174626321,0.13461538435652412,0.15800000000000125,18900.000000000004,6199.999999999903,SHIBA_otc,1785215400,1m,UP,1
0.4214285714285779,0.3013230897126978,-0.07969851739503579,0.9659258262890683,0.25881904510252074,50.0,0.1,-0.0392402754515284,-0.1189075189288076,0.35897435805388944,0.11200000000000046,287.00000000000045,30.000000000001137,PRATA_otc,1785215760,1m,UP,1
0.1328571428571423,0.14322808982295132,-0.36704156731426774,0.9659258262890683,0.25881904510252074,50.0,0.1,-0.3054977064992436,-0.6714179702434674,0.37499999531247785,0.06800000000000068,8099.999999999987,2899.9999999999914,CHFJPY_otc,1785215820,1m,UP,1
0.2864485714285771,0.151426842547371,-0.012223686793543014,0.9659258262890683,0.25881904510252074,50.0,0.1,-0.013010728864531413,-0.025232825267328472,0.09769588466131289,0.07251999999998589,98.02699999999618,135.6740000000002,SPOTIFY_otc,1785215820,1m,UP,0
0.2899707142857234,0.10487811107343602,-0.014375116711038015,0.9659258262890683,0.25881904510252074,50.0,0.1,-0.023926595759522662,-0.03829827299449527,0.16683407155723914,0.07893999999998869,106.49799999999914,105.31799999999976,SPOTIFY_otc,1785215880,1m,UP,0
0.38500000000000006,0.21390790870403145,-0.4159139733079138,0.9659258262890683,0.25881904510252074,50.0,0.1,0.11193332497256166,-0.3044461946747012,0.3448275850178418,0.16400000000000006,17800.00000000001,4799.999999999968,ETHEREUM_otc,1785216180,1m,DOWN,1
0.4264285714285815,0.4059969414689086,0.015749533415175175,0.9659258262890683,0.25881904510252074,50.0,0.1,0.056506296799814025,0.07226472969308535,0.03225806441204118,0.20999999999999092,195.99999999999795,121.00000000000364,PRATA_otc,1785216180,1m,UP,1
0.3578171428571376,0.2530987118654217,0.026790647414006996,0.9659258262890683,0.25881904510252074,50.0,0.1,0.0334320945430486,0.06023169863162774,0.602918170844877,0.1502100000000155,135.4180000000042,138.34599999999568,VISA_otc,1785216180,1m,DOWN,1
0.5621428571428656,0.6170240524639433,0.10463893794587135,0.9659258262890683,0.25881904510252074,50.0,0.1,0.07416926451677475,0.17888581239331872,0.17307692274415012,0.232000000000005,52.99999999999727,312.99999999999955,STARBUCKS_otc,1785216360,1m,DOWN,1
0.41428571428571714,0.32704890920303664,-0.19151367340302985,0.9659258262890683,0.25881904510252074,50.0,0.1,-0.17343390761816851,-0.36461543137379243,0.11940298489643182,0.16799999999999785,15899.99999999989,5900.000000000034,SHIBA_otc,1785216660,1m,DOWN,0
0.32030571428571925,0.07383023695284634,-0.03503752299589566,0.9659258262890683,0.25881904510252074,50.0,0.1,-0.02115268694330263,-0.05618279856164628,0.053244435997268226,0.09010600000001431,170.83999999999833,25.2049999999997,SPOTIFY_otc,1785216780,1m,UP,1
0.4057142857142862,0.19190342121602597,0.03200279582853435,0.9659258262890683,0.25881904510252074,50.0,0.1,0.04323222749381522,0.07524885884384655,0.09756097537184645,0.1980000000000132,53.99999999999636,164.00000000000432,COKE_otc,1785216900,1m,DOWN,1
0.4771428571428536,0.5344613186170499,0.11972137959480122,0.9659258262890683,0.25881904510252074,50.0,0.1,0.06210386043121943,0.18189959162451055,0.10714285676032008,0.17600000000001045,22.00000000000273,431.9999999999993,MICROSOFT_otc,1785217200,1m,UP,1
0.3628421428571471,0.38673368554521154,0.057856380258835625,0.9659258262890683,0.25881904510252074,50.0,0.1,0.06474094057795805,0.12263477760155761,0.19138062474687137,0.11841200000000071,10.60099999999693,202.46799999999894,MASTERCARD_otc,1785217560,1m,DOWN,0
0.4507142857142859,0.4547895298701263,0.004755318986044345,0.9659258262890683,0.25881904510252074,50.0,0.1,0.10662471253070907,0.11138510186195219,0.11764705859285547,0.20199999999999818,189.99999999999773,165.0000000000034,AVAX_otc,1785217740,1m,DOWN,1
0.44571428571428534,0.3303186939303655,-0.7534818226549325,0.9659258262890683,0.25881904510252074,50.0,0.1,-0.4546705085369782,-1.2047264715571118,0.38461538313607574,0.23199999999999932,32199.999999999985,3900.0000000000055,ETHEREUM_otc,1785217800,1m,UP,1
0.2678571428571388,0.3571345053930575,0.07744948565914761,0.9659258262890683,0.25881904510252074,50.0,0.1,0.06400076072002688,0.14149981463917008,0.41176470346046334,0.07800000000000865,6.999999999999318,196.00000000000364,AMZN_otc,1785217860,1m,DOWN,1
0.48142857142857104,0.28953543691642153,0.12381991507614716,0.9659258262890683,0.25881904510252074,50.0,0.1,0.041762812871904635,0.1656344386274832,0.16666666611109532,0.19599999999999795,14099.999999999965,11099.999999999995,GOLD_otc,1785217920,1m,UP,1
0.4714285714285568,0.5449997479544179,-0.10028116514088911,0.9659258262890683,0.25881904510252074,50.0,0.1,-0.06853948660636708,-0.16875191955150576,0.23076922988167362,0.117999999999995,325.9999999999991,99.00000000000091,NETFLIX_otc,1785217920,1m,UP,1
0.3949157142857181,0.2836483132433271,-0.024708223196292643,0.9659258262890683,0.25881904510252074,50.0,0.1,-0.0541645401656704,-0.07885938026648566,0.21876611739985805,0.1150820000000067,151.13000000000056,19.69100000000026,PAYPAL_otc,1785217920,1m,UP,0
0.5342857142857156,0.47423101431834497,0.010922930904292081,0.9659258262890683,0.25881904510252074,50.0,0.1,-0.013047646486458463,-0.0021261407675767343,0.1276595741964664,0.3100000000000023,232.9999999999984,122.00000000000273,AVAX_otc,1785218040,1m,UP,1
0.381294285714286,0.16970614235119136,-0.0071924654365370265,0.9659258262890683,0.25881904510252074,50.0,0.1,0.00044165317050436526,-0.006750844031784298,0.04724142468828055,0.07384599999999182,170.59699999999793,46.902000000000044,SPOTIFY_otc,1785218100,1m,DOWN,1
0.3437857142857134,0.24988510502570185,0.06513785920321362,1.0,6.123233995736766e-17,50.0,0.1,0.07317197405885832,0.13835749591951063,0.5621911014737551,0.12210999999999786,5.314999999995962,231.20000000000118,VISA_otc,1785218580,1m,DOWN,0
0.12857142857142836,0.058783454352735014,-0.18034247880713236,1.0,6.123233995736766e-17,50.0,0.1,0.018741700321598657,-0.16163457773246429,0.19999999800002843,0.04000000000000057,11099.999999999995,1499.9999999999857,EURJPY_otc,1785218880,1m,DOWN,0
0.47357142857143636,0.7059437607943969,-0.18352154663420284,1.0,6.123233995736766e-17,50.0,0.1,-0.12277556826878966,-0.30607179528121664,0.3124999980468972,0.21400000000001002,492.0000000000016,19.999999999998863,NIKE_otc,1785219000,1m,UP,1
0.3883721428571424,0.29088221752438215,0.0324026077569753,1.0,6.123233995736766e-17,50.0,0.1,0.00924957401898251,0.04165517887914637,0.0407796557308837,0.1418639999999982,81.28899999999817,129.3990000000008,PAYPAL_otc,1785219120,1m,UP,0
0.15285714285714289,0.07987627795853568,0.014063226342213778,1.0,6.123233995736766e-17,50.0,0.1,0.18357165618492427,0.19766069862464747,0.0666666662222096,0.07199999999999847,7599.99999999998,3399.9999999999627,CADJPY_otc,1785220440,1m,DOWN,1
0.4657142857142854,0.3453139994854223,-0.37298927762061473,1.0,6.123233995736766e-17,50.0,0.1,0.05052820135354737,-0.3226495410402907,0.12195121921474719,0.12600000000000194,44800.00000000004,5900.000000000034,SHIBA_otc,1785220440,1m,DOWN,1
0.15071428571428566,0.16782382180346153,-0.12142415513017599,1.0,6.123233995736766e-17,50.0,0.1,-0.08627976670589063,-0.20759915735829568,0.16666666388884946,0.0759999999999991,5700.000000000003,1799.999999999997,GBPCAD_otc,1785220500,1m,UP,1
0.09142857142857143,0.05477225575051636,-23.259313357434124,1.0,6.123233995736766e-17,50.0,0.1,59.13304003853042,22.11978760075752,0.5999999880000002,0.026000000000000002,5000.0,1100.0,FORD_otc,1785220680,1m,DOWN,1
0.37949285714286213,0.24600460571840882,0.020713204535018733,1.0,6.123233995736766e-17,50.0,0.1,-0.05377411998271399,-0.03307205379115418,0.5601333886972076,0.16698000000000093,91.9119999999964,116.69100000000299,MASTERCARD_otc,1785220680,1m,UP,0
0.17714285714285744,0.15631224035093674,-0.43992292039584024,1.0,6.123233995736766e-17,50.0,0.1,-0.006620794562187795,-0.4465145885652367,0.5624999964843833,0.09200000000000016,14799.999999999967,2300.0000000000396,NZDJPY_otc,1785221160,1m,DOWN,1
0.3949999999999981,0.35780773276080435,-0.059938554290940096,1.0,6.123233995736766e-17,50.0,0.1,-0.06191962803001797,-0.12182106859109454,0.1578947360112378,0.2840000000000032,209.00000000000318,22.999999999996135,COKE_otc,1785221220,1m,UP,1
0.2914121428571385,0.13362076968707903,-0.0058301375869623615,1.0,6.123233995736766e-17,50.0,0.1,-0.031068451068000942,-0.03689677732151991,0.19634693260156655,0.09807200000000194,90.38799999999583,153.0020000000036,SPOTIFY_otc,1785221220,1m,UP,0
0.45920142857143886,0.23147327876534582,0.010142839668018482,1.0,6.123233995736766e-17,50.0,0.1,0.024243056351951574,0.03438835495430646,0.08506421865231786,0.15329399999999396,33.258999999998196,127.25100000000111,VISA_otc,1785221460,1m,DOWN,1
0.5457142857142878,0.2432348388143758,0.13609902418327416,0.9659258262890683,-0.25881904510252063,50.0,0.1,0.0816388922433957,0.21784902616236715,0.11764705859285218,0.16200000000000045,5999.999999999943,23500.000000000084,NVIDIA_otc,1785222540,1m,DOWN,1
0.31086714285714023,0.36292137425355375,0.014073326005809293,0.9659258262890683,-0.25881904510252063,50.0,0.1,-0.07230046156494278,-0.05823731063879323,0.2244789131145262,0.13815000000000738,123.15399999999954,198.4299999999962,SPOTIFY_otc,1785223260,1m,UP,1
0.5171428571428578,0.45661740061886275,0.33829020301963136,0.9659258262890683,-0.25881904510252063,50.0,0.1,0.6223920189372235,0.9627877131812956,0.5961538450073781,0.20399999999999635,6500.000000000056,20599.99999999988,SHIBA_otc,1785223560,1m,DOWN,1
0.3232307142857199,0.14053727948977424,-0.01745312076550796,0.9659258262890683,-0.25881904510252063,50.0,0.1,-0.01840224025589837,-0.03585214925619091,0.033411349569613454,0.11721600000000762,124.96300000000247,62.49899999999684,MASTERCARD_otc,1785223680,1m,UP,1
0.3332128571428541,0.16507726674242265,-0.007376860782167105,0.9659258262890683,-0.25881904510252063,50.0,0.1,-0.031768307795697094,-0.03914282507402526,0.19069512832793475,0.18017599999999448,159.5579999999984,61.67899999999804,VISA_otc,1785223680,1m,UP,1
0.3728571428571407,0.1855138394229106,0.08860643045419674,0.9659258262890683,-0.25881904510252063,50.0,0.1,0.06989235642182504,0.15856071599820748,0.23076922988167362,0.14399999999997135,23.00000000000182,370.99999999999795,NIKE_otc,1785223740,1m,DOWN,1
